관측소명,시간,수위,기온(°C),풍속(m/s),강수량(mm),예측수위
기아대교,2020/07/11 23:00,10.17,25.7,1.8,0,10.18
기아대교,2020/07/12 0:00,10.18,25.2,1.6,0,10.18
기아대교,2020/07/12 1:00,10.18,24.9,1,0,10.18
기아대교,2020/07/12 2:00,10.18,24.5,2,0,10.18
기아대교,2020/07/12 3:00,10.18,24.2,1.8,0,10.16
기아대교,2020/07/12 4:00,10.16,23.8,2.5,0,10.13
기아대교,2020/07/12 5:00,10.13,23.4,2.8,0,10.11
기아대교,2020/07/12 6:00,10.11,23.4,2.2,0,10.1
기아대교,2020/07/12 7:00,10.1,23.6,2.7,0,10.1
기아대교,2020/07/12 8:00,10.1,23.9,2.2,0,10.1
기아대교,2020/07/12 9:00,10.1,24.5,2.1,0,10.09
기아대교,2020/07/12 10:00,10.09,24.7,1.9,0,10.1
기아대교,2020/07/12 11:00,10.1,24.8,2.1,0,10.14
기아대교,2020/07/12 12:00,10.14,25,2.1,0,10.19
기아대교,2020/07/12 13:00,10.19,25.3,2.4,0,10.19
기아대교,2020/07/12 14:00,10.19,25.3,2.3,0,10.19
기아대교,2020/07/12 15:00,10.19,25.2,1.8,0,10.19
기아대교,2020/07/12 16:00,10.19,25.2,1.3,0,10.19
기아대교,2020/07/12 17:00,10.19,24.3,2.3,0,10.19
기아대교,2020/07/12 18:00,10.19,23.6,1.3,0.5,10.18
기아대교,2020/07/12 19:00,10.18,23,1.2,1,10.18
기아대교,2020/07/12 20:00,10.18,22.8,1.1,0.5,10.2
기아대교,2020/07/12 21:00,10.2,22.5,1.8,0,10.21
기아대교,2020/07/12 22:00,10.21,22,3.1,0.5,10.22
기아대교,2020/07/12 23:00,10.22,22,3.5,0,10.23
기아대교,2020/07/13 0:00,10.23,21.9,1.9,0,10.22
기아대교,2020/07/13 1:00,10.22,21.8,2.2,0,10.2
기아대교,2020/07/13 2:00,10.2,20.7,2.1,3,10.19
기아대교,2020/07/13 3:00,10.19,19.6,3.7,4,10.29
기아대교,2020/07/13 4:00,10.29,19,2.7,3,10.48
기아대교,2020/07/13 5:00,10.48,18.8,2.7,2.5,10.47
기아대교,2020/07/13 6:00,10.47,18.7,2.9,2.5,10.49
기아대교,2020/07/13 7:00,10.49,18.3,4,4.5,10.5
기아대교,2020/07/13 8:00,10.5,18.7,2.4,1.5,10.5
기아대교,2020/07/13 9:00,10.5,19.3,2.7,1,10.52
기아대교,2020/07/13 10:00,10.52,19.7,2.6,0.5,10.53
기아대교,2020/07/13 11:00,10.53,19.8,3.6,0.5,10.5
기아대교,2020/07/13 12:00,10.5,19.6,2.6,3,10.46
기아대교,2020/07/13 13:00,10.46,19.8,2,3,10.46
기아대교,2020/07/13 14:00,10.46,19.6,2.4,3.5,10.46
기아대교,2020/07/13 15:00,10.46,19.7,3.1,1.5,10.46
기아대교,2020/07/13 16:00,10.46,19.6,3.7,2.5,10.44
기아대교,2020/07/13 17:00,10.44,19.6,3.2,2,10.42
기아대교,2020/07/13 18:00,10.42,19.6,2.2,3,10.4
기아대교,2020/07/13 19:00,10.4,19,2.7,1.5,10.37
기아대교,2020/07/13 20:00,10.37,18.8,2.4,1.5,10.33
기아대교,2020/07/13 21:00,10.33,18.9,2.2,0.5,10.32
기아대교,2020/07/13 22:00,10.32,18.7,1.6,4,10.31
기아대교,2020/07/13 23:00,10.31,18.4,2,5,10.32
기아대교,2020/07/14 0:00,10.32,18.3,2.1,6.5,10.37
기아대교,2020/07/14 1:00,10.37,18.1,2.3,6.5,10.66
기아대교,2020/07/14 2:00,10.66,18.3,3.6,3.5,11.34
기아대교,2020/07/14 3:00,11.34,18.1,2.6,3.5,11.23
기아대교,2020/07/14 4:00,11.23,18.1,1.8,2,10.88
기아대교,2020/07/14 5:00,10.88,17.7,2.4,3,10.7
기아대교,2020/07/14 6:00,10.7,18,1.5,0,10.6
기아대교,2020/07/14 7:00,10.6,18.5,2,0.5,10.53
기아대교,2020/07/14 8:00,10.53,19.2,3.1,0,10.45
기아대교,2020/07/14 9:00,10.45,20.1,2.3,0,10.41
기아대교,2020/07/14 10:00,10.41,20.8,2.6,0,10.41
기아대교,2020/07/14 11:00,10.41,21.5,2.7,0,10.36
기아대교,2020/07/14 12:00,10.36,21.5,3.2,0,10.32
기아대교,2020/07/14 13:00,10.32,21.5,2.9,0,10.31
기아대교,2020/07/14 14:00,10.31,22.3,2.6,0,10.31
기아대교,2020/07/14 15:00,10.31,23.6,1.8,0,10.3
기아대교,2020/07/14 16:00,10.3,24.3,2.1,0,10.29
기아대교,2020/07/14 17:00,10.29,23.9,1.6,0,10.29
기아대교,2020/07/14 18:00,10.29,23.5,2.1,0,10.28
기아대교,2020/07/14 19:00,10.28,23.4,1.5,0,10.27
기아대교,2020/07/14 20:00,10.27,23.1,1.9,0,10.27
기아대교,2020/07/14 21:00,10.27,22.6,2.4,0,10.27
기아대교,2020/07/14 22:00,10.27,22.5,2.1,0,10.26
기아대교,2020/07/14 23:00,10.26,22.3,1.6,0,10.26
기아대교,2020/07/15 0:00,10.26,22.1,1.6,0,10.26
기아대교,2020/07/15 1:00,10.26,21.7,1.3,0,10.24
기아대교,2020/07/15 2:00,10.24,21.1,0.2,0,10.21
기아대교,2020/07/15 3:00,10.21,21,0.8,0,10.19
기아대교,2020/07/15 4:00,10.19,20.9,0.8,0,10.21
기아대교,2020/07/15 10:00,10.21,23.5,1.5,0,10.22
기아대교,2020/07/15 11:00,10.22,24.3,1.9,0,10.22
기아대교,2020/07/15 12:00,10.22,24.4,2.4,0,10.22
기아대교,2020/07/15 13:00,10.22,25.6,2,0,10.22
기아대교,2020/07/15 14:00,10.22,27.3,1.7,0,10.22
기아대교,2020/07/15 15:00,10.22,27.7,2.2,0,10.22
기아대교,2020/07/15 16:00,10.22,28.3,1.5,0,10.21
기아대교,2020/07/15 17:00,10.21,28,2.1,0,10.21
기아대교,2020/07/15 18:00,10.21,27.8,1.1,0,10.2
기아대교,2020/07/15 19:00,10.2,25.8,2.2,0,10.18
기아대교,2020/07/16 17:00,10.18,28.4,2.3,0,10.18
기아대교,2020/07/16 18:00,10.18,27.3,2.7,0,10.16
기아대교,2020/07/16 19:00,10.16,26.3,2.4,0,10.15
기아대교,2020/07/16 20:00,10.15,25.3,1.6,0,10.15
기아대교,2020/07/16 21:00,10.15,24.4,1.5,0,10.16
기아대교,2020/07/16 22:00,10.16,24.1,1.5,0,10.17
기아대교,2020/07/16 23:00,10.17,23.7,1.3,0,10.19
기아대교,2020/07/17 0:00,10.19,23.4,0.9,0,10.19
기아대교,2020/07/17 1:00,10.19,23.1,1.1,0,10.19
기아대교,2020/07/17 2:00,10.19,22.5,1.4,0,10.16
기아대교,2020/07/17 3:00,10.16,22.4,0.9,0,10.14
기아대교,2020/07/17 4:00,10.14,22.2,0.8,0,10.12
기아대교,2020/07/17 5:00,10.12,22.1,0.5,0,10.12
기아대교,2020/07/17 6:00,10.12,21.9,1,0,10.1
기아대교,2020/07/17 7:00,10.1,22.9,1,0,10.09
기아대교,2020/07/17 8:00,10.09,24.9,0.6,0,10.09
기아대교,2020/07/17 9:00,10.09,25.1,1.3,0,10.12
기아대교,2020/07/17 10:00,10.12,27.3,1,0,10.17
기아대교,2020/07/17 11:00,10.17,28.5,1.2,0,10.17
기아대교,2020/07/17 12:00,10.17,29.3,1.5,0,10.17
기아대교,2020/07/17 13:00,10.17,29.4,1.6,0,10.16
기아대교,2020/07/17 14:00,10.16,29.7,2.6,0,10.16
기아대교,2020/07/17 15:00,10.16,29,2.4,0,10.15
기아대교,2020/07/17 17:00,10.15,29,2,0,10.16
기아대교,2020/07/17 18:00,10.16,28.7,2.5,0,10.15
기아대교,2020/07/17 19:00,10.15,28.4,1.4,0,10.15
기아대교,2020/07/17 20:00,10.15,26.4,2.2,0,10.15
기아대교,2020/07/17 21:00,10.15,25.8,1.5,0,10.15
기아대교,2020/07/17 22:00,10.15,25.9,0.8,0,10.17
기아대교,2020/07/17 23:00,10.17,25.2,1.6,0,10.18
기아대교,2020/07/18 0:00,10.18,24.7,1,0,10.18
기아대교,2020/07/18 1:00,10.18,24.4,0.3,0,10.15
기아대교,2020/07/18 2:00,10.15,23.9,0.6,0,10.14
기아대교,2020/07/18 3:00,10.14,23.1,1.1,0,10.13
기아대교,2020/07/18 4:00,10.13,22.6,1.2,0,10.13
기아대교,2020/07/18 5:00,10.13,22.6,0.5,0,10.11
기아대교,2020/07/18 6:00,10.11,22.8,0.6,0,10.1
기아대교,2020/07/18 7:00,10.1,24,0.5,0,10.08
기아대교,2020/07/18 8:00,10.08,24.7,0.8,0,10.08
기아대교,2020/07/18 9:00,10.08,26,2.4,0,10.08
기아대교,2020/07/18 10:00,10.08,27.6,2.1,0,10.13
기아대교,2020/07/18 11:00,10.13,27.5,2.3,0,10.15
기아대교,2020/07/18 12:00,10.15,27.9,2.6,0,10.16
기아대교,2020/07/18 13:00,10.16,27.1,2.6,0,10.16
기아대교,2020/07/18 14:00,10.16,28.9,2.3,0,10.16
기아대교,2020/07/18 15:00,10.16,29.3,2.1,0,10.16
기아대교,2020/07/18 16:00,10.16,29.4,2.4,0,10.16
기아대교,2020/07/18 17:00,10.16,27.9,2.7,0,10.17
기아대교,2020/07/18 18:00,10.17,28.1,1.1,0,10.17
기아대교,2020/07/18 19:00,10.17,27.9,1.3,0,10.17
기아대교,2020/07/18 20:00,10.17,26.8,1.2,0,10.17
기아대교,2020/07/18 21:00,10.17,26.7,1.4,0,10.16
기아대교,2020/07/18 22:00,10.16,25.8,1.9,0,10.14
기아대교,2020/07/18 23:00,10.14,25.4,0.6,0,10.14
기아대교,2020/07/19 0:00,10.14,25.9,1.6,0,10.14
기아대교,2020/07/19 1:00,10.14,25.9,2.3,0,10.14
기아대교,2020/07/19 2:00,10.14,25.8,2.2,0,10.14
기아대교,2020/07/19 3:00,10.14,25.5,3,0,10.12
기아대교,2020/07/19 4:00,10.12,25.1,1.6,0,10.11
기아대교,2020/07/19 5:00,10.11,24.5,2.3,0,10.1
기아대교,2020/07/19 6:00,10.1,23.9,1.5,0,10.1
기아대교,2020/07/19 7:00,10.1,21.4,2.3,6,10.14
기아대교,2020/07/19 8:00,10.14,21.1,2.2,8,10.63
기아대교,2020/07/19 9:00,10.63,20.8,3.4,22,11.43
기아대교,2020/07/19 10:00,11.43,21.7,3.3,0.5,10.98
기아대교,2020/07/19 11:00,10.98,22.1,2.8,0,10.68
기아대교,2020/07/19 12:00,10.68,23,1.7,0,10.5
기아대교,2020/07/19 13:00,10.5,24.1,1.7,0,10.39
기아대교,2020/07/19 14:00,10.39,26,1.7,0,10.31
기아대교,2020/07/19 15:00,10.31,27.2,1.3,0,10.26
기아대교,2020/07/19 16:00,10.26,27.7,2.6,0,10.24
기아대교,2020/07/19 17:00,10.24,28.3,3.7,0,10.23
기아대교,2020/07/19 18:00,10.23,28.3,3.2,0,10.22
기아대교,2020/07/19 19:00,10.22,28,4.4,0,10.21
기아대교,2020/07/19 20:00,10.21,27.7,4.9,0,10.21
기아대교,2020/07/19 21:00,10.21,27.9,4.8,0,10.2
기아대교,2020/07/19 22:00,10.2,28,5.9,0,10.2
기아대교,2020/07/19 23:00,10.2,27.7,4.7,0,10.2
기아대교,2020/07/20 0:00,10.2,27.3,4.7,0,10.2
기아대교,2020/07/20 1:00,10.2,27.5,4.3,0,10.18
기아대교,2020/07/20 2:00,10.18,26.8,2.8,0.5,10.14
기아대교,2020/07/20 3:00,10.14,27.3,4.6,0,10.14
기아대교,2020/07/20 4:00,10.14,26.2,2.5,1.5,10.14
기아대교,2020/07/20 5:00,10.14,25.9,3.8,0,10.17
기아대교,2020/07/20 6:00,10.17,25.4,3.3,0,10.2
기아대교,2020/07/20 7:00,10.2,24.6,3.6,0,10.18
기아대교,2020/07/20 8:00,10.18,23.8,4,0,10.15
기아대교,2020/07/20 9:00,10.15,23.6,2.1,1,10.2
기아대교,2020/07/20 10:00,10.2,23.6,2.9,0,10.21
기아대교,2020/07/20 11:00,10.21,23.2,3.1,0.5,10.21
기아대교,2020/07/20 12:00,10.21,23.1,2.2,0,10.21
기아대교,2020/07/20 13:00,10.21,23.7,2.3,0,10.21
기아대교,2020/07/20 14:00,10.21,23.5,2.7,0,10.2
기아대교,2020/07/20 15:00,10.2,24.1,2.6,0,10.19
기아대교,2020/07/20 16:00,10.19,24.2,2.5,0,10.19
기아대교,2020/07/20 17:00,10.19,24.2,2.3,0,10.18
기아대교,2020/07/20 18:00,10.18,24,2.7,0,10.18
기아대교,2020/07/20 19:00,10.18,23.6,1.2,0,10.17
기아대교,2020/07/20 20:00,10.17,23.1,1.4,0,10.15
기아대교,2020/07/20 21:00,10.15,23,2,0,10.15
기아대교,2020/07/20 22:00,10.15,22.8,1.4,0,10.17
기아대교,2020/07/20 23:00,10.17,22.7,1.3,0,10.18
기아대교,2020/07/21 0:00,10.18,22.5,1.6,0,10.18
기아대교,2020/07/21 1:00,10.18,22.5,1.3,0,10.18
기아대교,2020/07/21 2:00,10.18,22.5,1.2,0,10.15
기아대교,2020/07/21 3:00,10.15,22.4,1.2,0,10.14
기아대교,2020/07/21 4:00,10.14,22.4,0.7,0,10.12
기아대교,2020/07/21 5:00,10.12,22.4,0.7,0,10.1
기아대교,2020/07/21 6:00,10.1,22.2,1.5,0,10.09
기아대교,2020/07/21 7:00,10.09,22.6,1.3,0,10.09
기아대교,2020/07/21 8:00,10.09,23.8,0.7,0,10.1
기아대교,2020/07/21 9:00,10.1,24.8,1.4,0,10.12
기아대교,2020/07/21 10:00,10.12,26.4,2.1,0,10.16
기아대교,2020/07/21 11:00,10.16,27,1.7,0,10.16
기아대교,2020/07/21 12:00,10.16,26.9,1.2,0,10.16
기아대교,2020/07/21 13:00,10.16,28.2,1.2,0,10.16
기아대교,2020/07/21 14:00,10.16,28.8,2.3,0,10.16
기아대교,2020/07/21 15:00,10.16,29.2,1.7,0,10.16
기아대교,2020/07/21 16:00,10.16,29.3,1.6,0,10.16
기아대교,2020/07/21 17:00,10.16,27.9,2.3,0,10.16
기아대교,2020/07/21 18:00,10.16,27.2,1.8,0,10.14
기아대교,2020/07/21 19:00,10.14,26.8,1.8,0,10.14
기아대교,2020/07/21 20:00,10.14,26.3,1.5,0,10.14
기아대교,2020/07/21 21:00,10.14,25.9,1.4,0,10.14
기아대교,2020/07/21 22:00,10.14,25.7,0.7,0,10.15
기아대교,2020/07/21 23:00,10.15,25.7,0.7,0,10.17
기아대교,2020/07/22 0:00,10.17,25.1,1.2,0,10.18
기아대교,2020/07/22 1:00,10.18,25.1,0.9,0,10.18
기아대교,2020/07/22 2:00,10.18,24.2,1.3,0,10.15
기아대교,2020/07/22 3:00,10.15,24.7,0.3,0,10.14
기아대교,2020/07/22 4:00,10.14,24.8,0.7,0,10.11
기아대교,2020/07/22 5:00,10.11,24.8,0.8,0,10.11
기아대교,2020/07/22 6:00,10.11,24.6,1.4,0,10.1
기아대교,2020/07/22 7:00,10.1,23.7,1.8,0,10.1
기아대교,2020/07/22 8:00,10.1,23.2,0.8,0.5,10.19
기아대교,2020/07/22 9:00,10.19,23.6,1.6,3,10.8
기아대교,2020/07/22 10:00,10.8,24.1,1.1,4,11.37
기아대교,2020/07/22 11:00,11.37,23.8,0.9,3,11.13
기아대교,2020/07/22 12:00,11.13,24.4,0.9,0.5,10.66
기아대교,2020/07/22 14:00,10.66,24.2,0.9,0.5,10.51
기아대교,2020/07/22 15:00,10.51,24.1,1.1,0,10.41
기아대교,2020/07/22 16:00,10.41,23.5,1.2,4,10.38
기아대교,2020/07/22 17:00,10.38,23.4,1.5,1,10.42
기아대교,2020/07/22 18:00,10.42,23.2,1.5,0,10.4
기아대교,2020/07/22 19:00,10.4,22.9,1.3,0,10.37
기아대교,2020/07/22 20:00,10.37,22.7,0.4,0,10.34
기아대교,2020/07/22 21:00,10.34,22.7,1.6,0,10.3
기아대교,2020/07/22 22:00,10.3,22.8,2.2,0,10.29
기아대교,2020/07/22 23:00,10.29,22.7,0.9,0,10.26
기아대교,2020/07/23 0:00,10.26,22.6,1.2,0,10.25
기아대교,2020/07/23 1:00,10.25,22.9,0.3,0,10.24
기아대교,2020/07/23 2:00,10.24,22.6,0.8,0,10.23
기아대교,2020/07/23 3:00,10.23,22.3,0.6,0.5,10.2
기아대교,2020/07/23 4:00,10.2,21.9,1,0.5,10.19
기아대교,2020/07/23 5:00,10.19,21.8,0.5,1.5,10.19
기아대교,2020/07/23 6:00,10.19,22.2,0.1,0,10.19
기아대교,2020/07/23 7:00,10.19,22.4,1.8,0,10.18
기아대교,2020/07/23 8:00,10.18,22.7,1.7,0.5,10.18
기아대교,2020/07/23 9:00,10.18,23.1,2.5,0,10.2
기아대교,2020/07/23 10:00,10.2,23.3,2.7,0,10.21
기아대교,2020/07/23 11:00,10.21,23.2,1.6,0.5,10.22
기아대교,2020/07/23 12:00,10.22,22.5,2.2,2,10.25
기아대교,2020/07/23 13:00,10.25,22.8,4,1,10.33
기아대교,2020/07/23 14:00,10.33,22.9,2.3,1,10.33
기아대교,2020/07/23 15:00,10.33,22,3.6,7,10.49
기아대교,2020/07/23 16:00,10.49,21.6,4.2,13.5,10.81
기아대교,2020/07/23 17:00,10.81,20.8,4.4,14,11.41
기아대교,2020/07/23 18:00,11.41,20.5,5.5,16,11.54
기아대교,2020/07/23 19:00,11.54,20.7,5.5,11.5,11.54
기아대교,2020/07/23 20:00,11.54,20.7,4.9,10,11.54
기아대교,2020/07/23 21:00,11.54,20.2,4.4,14.5,11.92
기아대교,2020/07/23 22:00,11.92,20.2,3.4,5,11.78
기아대교,2020/07/23 23:00,11.78,19.7,5,1.5,11.33
기아대교,2020/07/24 0:00,11.33,19.7,4.5,0.5,11.11
기아대교,2020/07/24 1:00,11.11,20.2,4.7,0,10.95
기아대교,2020/07/24 2:00,10.95,20.6,5.2,0,10.85
기아대교,2020/07/24 3:00,10.85,20.7,5.9,0,10.77
기아대교,2020/07/24 4:00,10.77,20.9,5.1,0.5,10.71
기아대교,2020/07/24 5:00,10.71,21.4,3.9,1,10.67
기아대교,2020/07/24 6:00,10.67,22,4.3,0,10.64
기아대교,2020/07/24 7:00,10.64,22.3,4.5,0,10.6
기아대교,2020/07/24 8:00,10.6,22,3.9,0,10.58
기아대교,2020/07/24 9:00,10.58,22.5,4.3,0,10.57
기아대교,2020/07/24 10:00,10.57,21.5,3.2,0.5,10.55
기아대교,2020/07/24 11:00,10.55,23.8,4.8,0,10.53
기아대교,2020/07/24 12:00,10.53,23,3.2,0,10.51
기아대교,2020/07/24 13:00,10.51,23,1.5,0,10.49
기아대교,2020/07/24 14:00,10.49,24.3,2.3,0.5,10.47
기아대교,2020/07/24 15:00,10.47,26.2,3,0,10.45
기아대교,2020/07/24 16:00,10.45,27.3,1.3,0,10.44
기아대교,2020/07/24 17:00,10.44,27.1,3,0,10.42
기아대교,2020/07/24 18:00,10.42,25.3,2.5,0,10.4
기아대교,2020/07/24 19:00,10.4,25.9,3.5,0,10.39
기아대교,2020/07/24 20:00,10.39,25.6,2.5,0,10.38
기아대교,2020/07/24 21:00,10.38,25.4,2.7,0,10.38
기아대교,2020/07/24 22:00,10.38,24.8,1.7,0,10.37
기아대교,2020/07/24 23:00,10.37,24.5,2.7,0,10.37
기아대교,2020/07/25 0:00,10.37,24.1,2.2,0,10.36
기아대교,2020/07/25 1:00,10.36,23.9,2.1,0,10.34
기아대교,2020/07/25 2:00,10.34,23.5,1.7,0,10.3
기아대교,2020/07/25 3:00,10.3,23.3,1.6,0,10.28
기아대교,2020/07/25 4:00,10.28,22.8,1,0,10.28
기아대교,2020/07/25 5:00,10.28,23.1,1.1,0,10.26
기아대교,2020/07/25 6:00,10.26,23.1,1.2,0,10.26
기아대교,2020/07/25 7:00,10.26,23.4,2.8,0,10.25
기아대교,2020/07/25 8:00,10.25,23.7,1.4,0,10.25
기아대교,2020/07/25 9:00,10.25,23.4,1.8,0,10.26
기아대교,2020/07/25 10:00,10.26,24,1.9,0,10.26
기아대교,2020/07/25 11:00,10.26,25.7,2.7,0,10.27
기아대교,2020/07/25 12:00,10.27,26.9,3,0,10.28
기아대교,2020/07/25 13:00,10.28,27.8,3.6,0,10.33
기아대교,2020/07/25 14:00,10.33,28.1,2.7,0,10.31
기아대교,2020/07/25 15:00,10.31,27.9,3.2,0,10.29
기아대교,2020/07/25 16:00,10.29,28.2,3.1,0,10.26
기아대교,2020/07/25 17:00,10.26,28.3,2.6,0,10.25
기아대교,2020/07/25 18:00,10.25,27.1,2.5,0,10.25
기아대교,2020/07/25 19:00,10.25,26.5,2.8,0,10.25
기아대교,2020/07/25 20:00,10.25,25.8,3,0,10.25
기아대교,2020/07/25 21:00,10.25,25.3,2.7,0,10.24
기아대교,2020/07/25 22:00,10.24,25.1,2.4,0,10.24
기아대교,2020/07/25 23:00,10.24,24.8,2.1,0,10.23
기아대교,2020/07/26 0:00,10.23,24.8,1.9,0,10.23
기아대교,2020/07/26 1:00,10.23,24.4,2.3,0,10.22
기아대교,2020/07/26 2:00,10.22,24.2,2.2,0,10.21
기아대교,2020/07/26 3:00,10.21,23.9,1.8,0,10.2
기아대교,2020/07/26 4:00,10.2,23.6,2.5,0,10.18
기아대교,2020/07/26 5:00,10.18,23.4,2.2,0,10.17
기아대교,2020/07/26 6:00,10.17,22.9,3.2,0,10.17
기아대교,2020/07/26 7:00,10.17,23.6,2.4,0,10.17
기아대교,2020/07/26 8:00,10.17,24.5,2.7,0,10.17
기아대교,2020/07/26 9:00,10.17,25.6,1.9,0,10.17
기아대교,2020/07/26 10:00,10.17,26.6,1.8,0,10.18
기아대교,2020/07/26 11:00,10.18,27.7,1.7,0,10.18
기아대교,2020/07/26 12:00,10.18,27.3,1.5,0,10.19
기아대교,2020/07/26 13:00,10.19,28.3,1.9,0,10.2
기아대교,2020/07/26 14:00,10.2,29.2,0.9,0,10.21
기아대교,2020/07/26 15:00,10.21,28.4,1.3,0,10.21
기아대교,2020/07/26 16:00,10.21,28.4,1.4,0,10.21
기아대교,2020/07/26 17:00,10.21,25.9,2.7,0,10.21
기아대교,2020/07/26 18:00,10.21,25.1,2.4,0,10.21
기아대교,2020/07/26 19:00,10.21,25.1,1.9,0,10.21
기아대교,2020/07/26 20:00,10.21,24.8,2.4,0,10.21
기아대교,2020/07/26 21:00,10.21,24.5,1,0,10.2
기아대교,2020/07/26 22:00,10.2,24.3,1.3,0,10.2
기아대교,2020/07/26 23:00,10.2,24.3,0.2,0,10.2
기아대교,2020/07/27 0:00,10.2,24.3,0.3,0,10.2
기아대교,2020/07/27 1:00,10.2,24.3,0.3,0,10.2
기아대교,2020/07/27 2:00,10.2,24.1,0.9,0,10.18
기아대교,2020/07/27 3:00,10.18,22.9,0.4,2,10.16
기아대교,2020/07/27 4:00,10.16,22.8,0.5,0.5,10.15
기아대교,2020/07/27 5:00,10.15,23,0.7,0,10.14
기아대교,2020/07/27 6:00,10.14,23.3,0.3,0,10.15
기아대교,2020/07/27 7:00,10.15,23.3,1.4,0,10.15
기아대교,2020/07/27 8:00,10.15,24.1,1.1,0,10.14
기아대교,2020/07/27 9:00,10.14,24.8,1.8,0,10.16
기아대교,2020/07/27 10:00,10.16,24.8,1.6,0,10.17
기아대교,2020/07/27 11:00,10.17,24.9,1.8,0.5,10.17
기아대교,2020/07/27 12:00,10.17,26,1.7,0,10.18
기아대교,2020/07/27 13:00,10.18,25.6,1.4,0,10.18
기아대교,2020/07/27 14:00,10.18,26.3,1.6,0.5,10.19
기아대교,2020/07/27 15:00,10.19,25.4,2.4,0,10.2
기아대교,2020/07/27 16:00,10.2,26,1.4,0,10.21
기아대교,2020/07/27 17:00,10.21,26.1,1.8,0,10.2
기아대교,2020/07/27 18:00,10.2,25.8,1.7,0,10.19
기아대교,2020/07/27 19:00,10.19,25.7,1.5,0,10.18
기아대교,2020/07/27 20:00,10.18,25.4,1.4,0,10.18
기아대교,2020/07/27 21:00,10.18,24.8,1.7,0,10.19
기아대교,2020/07/27 22:00,10.19,24.7,1.8,0,10.2
기아대교,2020/07/27 23:00,10.2,24.4,1.5,0,10.19
기아대교,2020/07/28 0:00,10.19,24.6,1.1,0,10.19
기아대교,2020/07/28 1:00,10.19,24.4,1.3,0,10.18
기아대교,2020/07/28 2:00,10.18,24.3,2.1,0,10.15
기아대교,2020/07/28 3:00,10.15,24.1,0.7,0,10.14
기아대교,2020/07/28 4:00,10.14,23.8,1.1,0,10.12
기아대교,2020/07/28 5:00,10.12,23.6,1.3,0,10.11
기아대교,2020/07/28 6:00,10.11,23.5,0.5,0,10.11
기아대교,2020/07/28 7:00,10.11,24.1,0.6,0,10.11
기아대교,2020/07/28 8:00,10.11,24.7,1.1,0,10.11
기아대교,2020/07/28 9:00,10.11,24.7,1.1,0,10.15
기아대교,2020/07/28 10:00,10.15,25.2,1.4,0,10.15
기아대교,2020/07/28 11:00,10.15,25.7,1.7,0,10.16
기아대교,2020/07/28 12:00,10.16,25.8,1.9,0,10.16
기아대교,2020/07/28 13:00,10.16,26.2,1.5,0,10.16
기아대교,2020/07/28 14:00,10.16,25.3,1.9,0.5,10.16
기아대교,2020/07/28 15:00,10.16,25.6,1.7,0,10.16
기아대교,2020/07/28 16:00,10.16,25.2,1.5,0,10.17
기아대교,2020/07/28 17:00,10.17,25.3,1.7,0,10.17
기아대교,2020/07/28 18:00,10.17,25.2,0.9,0,10.17
기아대교,2020/07/28 19:00,10.17,24.6,2.2,0,10.16
기아대교,2020/07/28 20:00,10.16,24.7,1.2,0,10.16
기아대교,2020/07/28 21:00,10.16,24.6,1.6,0,10.16
기아대교,2020/07/28 22:00,10.16,24.5,2,0,10.17
기아대교,2020/07/28 23:00,10.17,24.4,2.3,0,10.17
기아대교,2020/07/29 0:00,10.17,24.6,2.7,0,10.22
기아대교,2020/07/29 1:00,10.22,23.7,2.1,4,10.21
기아대교,2020/07/29 2:00,10.21,23.8,1.8,0.5,10.19
기아대교,2020/07/29 3:00,10.19,23.8,2.2,0,10.16
기아대교,2020/07/29 4:00,10.16,23.6,1.9,0,10.14
기아대교,2020/07/29 5:00,10.14,23.2,1.6,0.5,10.14
기아대교,2020/07/29 6:00,10.14,23.3,1,0,10.2
기아대교,2020/07/29 7:00,10.2,23.1,1.4,3,10.34
기아대교,2020/07/29 8:00,10.34,23.4,2.2,0,10.83
기아대교,2020/07/29 9:00,10.83,23.2,0.9,20,10.56
기아대교,2020/07/29 11:00,10.56,24,2,0,10.42
기아대교,2020/07/29 12:00,10.42,24.3,1,0,10.34
기아대교,2020/07/29 13:00,10.34,24.8,1,0.5,10.29
기아대교,2020/07/29 14:00,10.29,25.5,0.8,0,10.28
기아대교,2020/07/29 15:00,10.28,26.3,1.3,0,10.28
기아대교,2020/07/29 16:00,10.28,26.5,1,0,10.26
기아대교,2020/07/29 17:00,10.26,26.7,1,0,10.23
기아대교,2020/07/29 18:00,10.23,25.9,1.1,0.5,10.21
기아대교,2020/07/29 19:00,10.21,25.2,1.2,0.5,10.27
기아대교,2020/07/29 20:00,10.27,24.9,1,0,10.35
기아대교,2020/07/29 21:00,10.35,24.8,0.9,0,10.34
기아대교,2020/07/29 22:00,10.34,24.9,0,0,10.29
기아대교,2020/07/29 23:00,10.29,24.6,0.2,0,10.27
기아대교,2020/07/30 0:00,10.27,24.8,0.4,0,10.24
기아대교,2020/07/30 1:00,10.24,24.6,0.2,0.5,10.22
기아대교,2020/07/30 2:00,10.22,24.5,0.3,0.5,10.22
기아대교,2020/07/30 3:00,10.22,24.6,0.4,0,10.18
기아대교,2020/07/30 4:00,10.18,24.7,0.2,0,10.16
기아대교,2020/07/30 5:00,10.16,24.6,0.5,0,10.16
기아대교,2020/07/30 6:00,10.16,24.6,1.3,0.5,10.15
