,출근출발_EE,출근출발_EH,출근출발_EW,출근출발_HE,출근출발_HH,출근출발_HW,출근출발_WE,출근출발_WH,출근출발_WW,출근도착_EE,출근도착_EH,출근도착_EW,출근도착_HE,출근도착_HH,출근도착_HW,출근도착_WE,출근도착_WH,출근도착_WW,퇴근출발_EE,퇴근출발_EH,퇴근출발_EW,퇴근출발_HE,퇴근출발_HH,퇴근출발_HW,퇴근출발_WE,퇴근출발_WH,퇴근출발_WW,퇴근도착_EE,퇴근도착_EH,퇴근도착_EW,퇴근도착_HE,퇴근도착_HH,퇴근도착_HW,퇴근도착_WE,퇴근도착_WH,퇴근도착_WW,읍면동
357,2314,2036,857,21211,1083,67156,1518,1495,1590,2235,2727,1539,14059,1498,52266,955,1965,1964,8983,22499,2357,14624,3831,4779,5370,24430,3209,11022,29284,2884,13181,3413,4019,6479,40559,3092,중계4동
358,2912,2213,1441,25872,1021,105591,1653,1880,3167,2345,3001,1353,13860,851,47691,1240,1804,1750,13285,35558,3551,19609,2844,5951,6789,26641,3363,16230,36887,5328,33671,3283,23116,9286,50680,8202,중계본동
359,2778,1328,1777,18971,1170,75777,1132,790,1481,2395,2582,1818,10222,866,40075,1176,1363,1091,10132,17985,2714,15111,2870,4771,6895,25878,2945,11502,29212,3624,9109,3348,3661,8914,46952,3243,중곡1동
360,3782,2171,2006,27200,1377,106086,1549,1169,1618,3447,3847,2017,17713,2105,50108,1450,2351,1561,14657,28052,3747,19808,5953,5858,8661,32099,4080,17115,37233,4485,15767,3988,5501,13679,65291,4659,중곡2동
361,2642,2148,1452,19023,1126,71698,1210,643,1012,1832,1907,1118,11259,1153,25961,1008,1768,1307,8091,17473,2057,13710,3113,4142,4824,19911,2056,8297,27205,2967,7665,3220,3146,4816,42937,2607,중곡3동
362,4352,3130,2319,36523,2052,123307,1684,1527,2323,4239,4825,2295,19310,1779,62396,1632,3142,2148,14079,27378,3264,23691,4541,7506,8834,29589,3782,14978,50676,4813,12613,5010,3933,8716,75158,4669,중곡4동
363,2748,1031,1777,10813,1242,43598,1381,1585,2446,2867,1860,2654,12799,871,89108,1333,734,2269,12669,14554,2875,8426,1458,2206,19188,52924,5589,13842,16915,3497,7904,1904,2760,11649,27047,5704,중림동
364,2304,1334,1198,16896,1289,77696,704,497,1121,1977,2016,967,9776,1297,22487,734,1443,728,11094,25721,2662,12959,4406,4715,4029,18519,2441,13628,22082,2553,12629,4150,4017,9078,46857,3780,중앙동
365,2079,1442,976,18151,1062,64627,1052,1011,1175,1793,2019,1230,10470,1447,43823,694,2012,1226,6955,14547,1663,14027,3452,4967,5372,24944,2687,7088,25975,2695,6539,2640,2758,4082,40911,2351,중화1동
366,4080,2318,2003,32349,1990,106692,2085,1537,1674,2508,3799,1994,12430,1469,35329,1280,2341,1252,10720,21809,3118,19008,3569,6218,6501,27216,2725,14184,41595,4585,13234,4257,5172,9302,64426,4230,중화2동
367,2452,1177,1938,18247,958,61256,1032,757,1700,1739,2103,1017,6845,808,16232,696,1157,961,6499,11138,1301,12675,1861,4016,3321,11344,1697,7503,25806,2479,5973,2069,1945,4683,36491,2538,증산동
368,5983,4975,4999,39613,866,190241,2568,3006,3509,6505,2679,2193,52723,829,73037,2964,2220,1637,25997,64630,6758,25081,881,7028,12994,43394,2315,24153,54883,4482,23207,1013,4076,24795,104414,4511,진관동
369,3196,2237,1482,23974,1396,80399,1351,1105,1521,2898,2172,1240,16462,1526,40428,1257,1716,1369,12086,28716,2950,17804,3962,5477,5506,20284,2357,15598,34607,3391,15404,3650,3826,10506,50270,3979,창1동
370,4772,2379,3124,39795,2264,139594,2506,2009,2674,3317,5095,2331,17288,2113,53347,1546,3214,1911,13628,30487,3608,27185,4324,8573,8137,32974,3388,15077,56612,5217,14845,4525,4801,9291,83007,4621,창2동
371,1359,532,451,12125,732,42318,731,430,668,960,1352,803,4652,571,14543,416,755,570,3475,8950,1073,8288,1400,3029,2389,10036,933,4244,16600,1591,3867,1324,1277,2395,23829,1273,창3동
372,6064,6739,4834,27343,1784,101439,2140,2406,2809,5751,2783,1881,38475,1825,73988,2706,2120,3215,20867,56500,6316,20667,3230,6705,10966,42914,4587,22293,41792,4607,24411,3771,5637,16825,57456,4731,창4동
373,3097,1705,1267,24862,1799,96765,1235,1295,1801,2876,2980,1760,16288,1878,39979,1434,1772,1522,14055,29509,3441,19547,4239,5992,6407,25777,2489,16114,38975,3502,15951,3896,4727,10739,55515,4519,창5동
374,3098,2354,3447,6511,1198,23415,885,1048,1790,3025,1405,1573,15154,1749,48777,1763,1225,2271,12109,22100,3522,3854,2599,2727,5708,27253,2703,13973,8005,2461,9502,1425,3483,10353,13374,4571,창신1동
375,1062,867,420,11167,1113,41094,474,306,631,699,1329,555,2620,716,13360,457,893,797,4414,4280,719,7237,1235,3714,1988,7284,1265,4333,16866,1091,1917,2530,1145,1109,20945,1014,창신2동
376,848,308,429,4499,526,21033,1001,462,589,521,609,538,2521,577,8521,323,545,345,1822,3453,596,3522,1101,1430,1594,5173,725,1869,7264,1172,1590,1355,847,969,12613,748,창신3동
377,3024,1475,1681,18953,1742,75573,1078,833,1407,2413,2104,1390,12652,1296,29106,920,1433,1054,9834,14926,2108,13343,2924,4280,5455,16283,1925,10238,28598,2520,6115,4523,2773,6979,40891,4511,천연동
378,5087,2843,3584,42166,3243,129205,2869,2438,4741,3985,5732,2904,22401,3093,55098,1798,4874,3166,17204,39186,4404,28660,5992,11044,9748,31265,5272,17384,56773,6062,17764,7793,6832,8554,75242,6253,천호1동
379,7281,4722,4523,37674,2268,134021,2920,2329,3282,5483,4381,2716,28269,1978,77793,2552,3785,2741,29769,58719,7619,28462,5670,9810,13941,51660,6912,31824,55078,6711,26271,5627,6955,22784,80471,6478,천호2동
380,4762,2980,3006,34214,3198,119560,2103,2320,2796,3977,3510,2187,18435,2510,48215,1740,3192,2329,21341,31471,4860,26417,5665,8354,8597,33508,5168,26637,50703,5517,20676,7588,7738,17927,72676,6505,천호3동
381,1641,744,826,10898,1218,43841,779,698,881,1355,1492,1055,7442,1281,39245,665,979,1090,7461,12447,1777,8587,3215,2610,5578,20669,2050,7716,17457,2197,6463,2928,3289,6156,25821,2749,청구동
382,12805,6170,7610,27182,2313,83484,4588,5975,3989,12258,3622,8477,57069,2479,257795,5722,1548,5564,82449,71014,16465,30946,2696,6609,62337,142764,13957,74485,51809,14962,42528,3264,16516,57831,49284,9369,청담동
383,4186,2282,2385,19065,1658,56817,1788,1788,2359,3846,1748,2222,19059,1487,62982,2075,1535,2346,19205,36364,5217,12265,2716,5036,12469,38909,4480,17852,27685,4453,11760,3073,5000,11904,37131,4456,청량리동
384,6236,3321,4229,38601,1738,187552,2421,2424,2144,4815,4008,2887,28079,2723,91672,1897,2513,1814,34543,59537,6985,31220,7508,8440,15127,53779,5880,39314,52649,7998,32497,5155,10714,29709,115198,7438,청룡동
385,1005,814,490,12815,701,41549,386,449,655,798,1341,340,4433,1007,8593,195,758,275,2516,5670,425,8351,1686,2197,1364,4225,691,2985,17750,919,3002,1515,716,1110,23530,863,청림동
386,3090,2831,2479,17953,812,52253,2634,1737,1160,11312,1806,3472,22723,457,92627,2078,1291,1806,47042,31583,4485,14457,719,3075,16734,43588,4019,21679,27602,2602,10348,1761,1945,12632,30298,1596,청운효자동
387,5344,3105,2996,22900,1814,94613,1964,1827,1944,4909,2846,3275,24064,1821,102262,2217,1925,3048,24846,31072,4745,21318,3767,6177,18563,51094,6420,23995,34552,4888,15738,3924,4712,16634,54848,5378,청파동
388,11861,3815,12886,33866,3780,118974,6186,3993,6638,11281,4200,11678,71499,2461,332812,5865,2774,7604,64093,62742,13432,25996,5379,9457,87358,175499,16622,49985,48620,12151,22245,6140,7436,39628,71386,13946,충현동
389,3197,2152,3280,20145,689,62224,1263,1262,1244,2946,1999,1391,15387,514,30759,1580,879,721,11910,19077,2848,15167,783,2698,6063,18721,1356,9920,34870,2260,6687,885,1969,6211,33229,1909,평창동
390,2452,900,1141,18482,1150,63436,1195,698,1543,1552,2103,1288,5612,807,14518,729,1526,1051,5940,10312,1430,12543,2102,4538,3433,10416,2195,7469,25517,2361,4770,3041,1748,3974,34901,2186,풍납1동
391,8967,7290,4499,25494,1856,85467,2781,5146,2976,20199,3386,3815,80778,1862,131573,5341,2205,3130,40733,56730,7004,24643,3019,6338,38422,87550,6088,16972,39871,4342,15011,2885,3901,11863,46159,3462,풍납2동
392,4436,2266,2535,7612,941,20206,2498,2080,1953,5593,990,5121,29174,1150,172431,2500,735,4328,46885,37097,7879,8149,1251,2288,41513,106872,12350,39409,12648,7850,18867,1510,6531,27443,13183,10374,필동
393,5234,5114,3003,31061,1636,109759,2753,3390,2238,6746,3147,3000,50012,1929,120555,3463,2449,3204,26668,64359,6674,29546,3562,9642,14948,56794,6313,21849,50530,4679,27756,3188,6362,13509,66208,3548,하계1동
394,2653,1532,1049,21355,1578,76603,1187,847,1549,1809,2386,807,8259,983,15256,605,1489,740,6078,10128,1085,18541,2505,6795,2904,7908,1345,6941,33464,2005,5247,3585,1299,2334,41685,1615,하계2동
395,12633,4525,8227,31544,2051,113100,6471,5238,4964,16173,5159,10609,70429,2265,339842,7647,1732,6988,87426,119690,17105,26254,3632,5376,73516,205289,11721,102146,47329,12150,70712,3590,11430,91906,66555,8366,한강로동
396,9247,5020,7307,28381,1335,77139,3862,3540,2680,9291,2962,5173,45910,1398,152165,4683,1296,2878,52435,54937,8838,25470,1732,4696,33561,91326,5893,57446,47426,8979,38763,2262,8547,47699,46107,4550,한남동
397,4256,2217,2935,17453,825,55078,1636,1322,1485,3574,2237,2563,17442,855,72589,1761,1105,1694,33606,28521,5638,14267,3134,3922,16902,42371,4139,37982,24556,5540,24772,1764,5552,34014,34051,5085,합정동
398,4882,3396,4024,19969,2238,71933,2638,2371,3024,5098,2226,2826,36221,2773,79649,2970,1557,2880,40620,69833,9737,16280,7925,6520,17481,51633,7969,46022,29628,7127,45251,5691,12353,39138,46044,9597,행당1동
399,2805,1229,850,29067,2161,113848,1228,1283,1669,2024,3517,1185,9118,1698,35506,684,2248,1434,9457,17701,1939,21950,5336,5622,4798,18277,2120,9684,44678,2800,8397,4944,3793,4257,67034,3064,행당2동
400,3538,2360,2190,29677,1974,122863,1224,1222,1802,3177,3879,1857,17404,1895,51433,1492,1992,1577,14767,27430,3310,22214,4197,5734,8097,28220,3209,15035,40737,3852,12119,5271,4136,10777,72134,4317,행운동
401,4188,3237,2672,25571,1022,83774,1552,2082,1844,6427,2943,3015,41149,1433,101535,2366,1840,1939,54194,49971,7086,31142,2136,8375,20167,54731,5642,56534,43750,6866,35709,2105,9271,31585,50101,9166,혜화동
402,2367,1178,918,24289,1308,77774,1192,747,1278,1387,2552,1063,6290,1473,12968,545,1570,840,5015,9345,1053,15268,2574,4501,2782,9819,1517,6179,34001,2423,3741,2923,1594,2287,44246,2209,홍은1동
403,4364,4195,2733,30183,2303,100642,2079,1891,2776,4751,3446,2991,29275,2431,79135,2092,2629,2785,19552,40519,4579,22466,3729,8932,11644,36748,4911,15363,48506,4556,16271,4666,5477,8421,58720,4142,홍은2동
404,3677,2375,2112,33901,1792,127103,1674,1088,1681,2783,4064,2045,15236,1386,37248,1259,2902,1265,12173,27210,2749,22683,4263,6787,5889,22194,2463,13830,51652,3311,11568,3630,4480,9035,75083,3549,홍제1동
405,1603,1129,923,14515,848,62428,467,582,710,1211,1629,587,6198,791,13044,460,1122,442,4310,8512,947,10235,1818,2679,2083,7361,896,4189,24276,1046,3817,2267,902,2125,35219,927,홍제2동
406,2932,2383,1782,18625,1278,66191,1122,1142,1377,2902,2579,1377,18209,1806,32982,1253,2005,1251,11183,31973,2696,12387,4697,4230,5296,23700,2033,13660,26811,3146,16118,3478,4275,9043,41298,3039,홍제3동
407,6365,3223,4530,49094,2862,203356,2713,1860,2568,4445,6244,3620,21464,2573,62325,2243,4318,2651,20265,39523,5283,32775,6416,10664,14173,43148,4593,23732,65844,6791,19616,7119,6805,16899,119641,6271,화곡1동
408,1848,766,923,16590,1250,63569,792,376,887,1178,1692,966,4193,615,11815,403,1233,589,4010,7328,1276,10085,2267,3713,2324,10635,1116,4739,22020,1773,3710,3158,1944,2249,34091,1553,화곡2동
409,2662,1705,1421,19481,1252,69077,1144,948,1435,2846,2216,1439,15230,1523,31106,1278,1546,1503,12553,32630,3596,13282,5401,4467,5268,20901,2327,15670,27115,3551,19133,3869,5593,11509,42439,4021,화곡3동
410,2253,1655,1158,20251,1031,73096,975,700,1029,1983,1976,1067,9493,1086,26640,867,1690,1108,6676,13938,1714,14631,2326,5095,4477,14550,1860,7997,30280,2369,7136,3056,2394,4066,42455,2091,화곡4동
411,4829,4883,4191,22872,1326,92458,1960,1943,2447,4373,2455,2207,30355,1378,58859,2576,1928,1885,15956,34315,4677,19623,2452,5291,11586,37884,3360,17808,37514,4870,19519,2824,7255,14876,54094,4614,화곡6동
412,6314,4841,6474,39533,2401,159191,3136,2914,3604,5418,5144,4505,34487,2965,91093,2446,3635,2588,34664,76129,8452,31631,6705,10251,19430,55111,4541,37283,60228,7317,39734,4843,7764,28260,97611,5884,화곡8동
413,3914,1919,2547,33611,1599,154677,1541,1232,2182,2760,3707,1955,15732,2288,39024,1150,3182,1958,10980,19605,2576,25053,3935,7879,6041,24816,2456,13385,50318,3697,10752,3715,3889,8926,89002,3855,화곡본동
414,7716,6107,5624,32849,3212,136174,2180,4352,3218,8714,3993,3638,56185,3221,109846,3802,2381,3444,61534,67381,11147,35955,5814,16214,22058,63589,9373,84518,52278,10074,59238,6941,16950,63311,86945,13425,화양동
415,2762,1526,1846,13597,1648,53270,2006,1625,1670,2460,1607,2035,12046,1679,46400,1435,1217,1720,16493,33609,4578,11192,4994,4889,7544,35848,4480,17980,20123,3636,15946,4538,3917,12971,34234,4388,황학동
416,3376,3157,1526,21753,1720,54263,1604,2476,1359,6396,2104,2688,47176,2316,99833,2939,1143,2749,27714,40738,5366,23696,4000,7324,15469,50292,6472,26844,35594,4291,25572,4265,9733,14855,35611,6281,회기동
417,10483,4660,6326,6942,1247,21133,5104,4604,5445,15709,1215,15149,66909,1474,448150,6494,629,9109,108364,120947,20975,5461,1904,2383,108556,308378,30959,92449,9154,10073,33427,1449,7449,52384,12688,15982,회현동
418,2025,2188,868,10312,1017,37826,560,918,955,2103,1135,817,11249,1270,23095,878,927,807,7719,12573,1435,9878,2464,2869,4442,15500,1813,6406,16344,1357,5713,2129,1528,3821,21675,1610,효창동
419,1964,996,976,16153,928,57540,1035,647,956,2084,2354,1440,7842,730,29025,891,1246,964,10149,11264,1980,12757,1515,3734,6084,16640,2074,11506,23325,2121,6694,1735,1715,7143,34088,2820,후암동
420,4953,2233,2729,30378,3130,96642,2042,1402,2978,3194,2648,1692,13651,2097,30725,1455,1999,1596,17179,29686,3787,27814,5942,9667,6802,22629,3824,23173,44883,4837,19676,6204,5766,12249,57204,6163,휘경1동
421,4151,3262,2276,23988,1953,76777,1328,1540,1607,4247,2725,1860,23232,1550,55986,2050,1777,2135,12918,21129,2943,23682,3406,7235,8448,26019,3479,10425,37717,3187,9230,3098,3375,7328,45588,3656,휘경2동
422,4951,3941,4090,27653,747,94039,2097,3159,2239,7063,3531,3601,51744,2396,95548,2902,1802,2802,31881,52885,6115,29360,2226,8108,22637,65045,4628,21672,48184,5496,20117,1848,6831,17483,57976,3271,흑석동
