학교종류명,설립구분,표준학교코드,학교명,영문학교명,관할조직명,도로명우편번호,도로명주소,도로명상세주소,남녀공학구분명,고등학교구분명,산업체특별학급존재여부,고등학교일반실업구분명,특수목적고등학교계열명,입시전후기구분명,주야구분명,설립일자,위도,경도
고등학교,사립,7010179,상문고등학교,Sangmoon High School,서울특별시교육청,6707,서울특별시 서초구 명달로 45,(방배동/상문고등학교),남,일반고,N,일반계,,후기,주간,19721223,37.4797554325594,127.003916819634
고등학교,사립,7010178,상명대학교사범대학부속여자고등학교,Girls` High School Attached to College of Education/ Sangmyung University,서울특별시교육청,3016,서울특별시 종로구 홍지문2길 20,(홍지동/상명대학교),여,일반고,N,일반계,,후기,주간,19661219,37.604108905882,126.955159496571
고등학교,사립,7010174,보성여자고등학교,Bosung Girls` High School,서울특별시교육청,4338,서울특별시 용산구 신흥로3가길 66,/ 보성여자고등학교 (용산동2가),여,일반고,N,일반계,,후기,주간,19071010,37.5430815444968,126.984284175086
고등학교,사립,7010173,보성고등학교,Posung High School,서울특별시교육청,5649,서울특별시 송파구 양재대로 1278,(방이동/보성중고등학교),남,일반고,N,일반계,,후기,주간,19060905,37.5200898870034,127.135729296295
고등학교,사립,7010172,백암고등학교,Baegam High School,서울특별시교육청,8080,서울특별시 양천구 신정로13길 16,/ 백암고등학교 (신정동),남여공학,일반고,N,일반계,,후기,주간,19840409,37.5122533613422,126.84449517891
고등학교,사립,7010171,배화여자고등학교,Paiwha Girls` High School,서울특별시교육청,3039,서울특별시 종로구 필운대로1길 34,(필운동/배화여자고등학교),여,일반고,N,일반계,,후기,주간,18981002,37.5795440101952,126.967291871532
고등학교,사립,7010170,배재고등학교,Paichai High School,서울특별시교육청,5234,서울특별시 강동구 고덕로 227,(고덕동/배재중 고등학교),남,자율고,N,일반계,,전기,주간,18850608,37.5550593859098,127.150247335505
고등학교,사립,7010169,배문고등학교,Baemoon High School,서울특별시교육청,4305,서울특별시 용산구 효창원로 258,(서계동),남,일반고,N,일반계,,후기,주간,19551231,37.5499187190496,126.963904100329
고등학교,사립,7010168,배명고등학교,Baemyeong High School,서울특별시교육청,5598,서울특별시 송파구 삼학사로 11,/ 배명고등학교 (삼전동),남,일반고,N,일반계,,후기,주간,19490307,37.4976894981876,127.095811765574
고등학교,사립,7010167,미림여자고등학교,Mirim Girls’ High School,서울특별시교육청,8821,서울특별시 관악구 호암로 546,/ 미림여자고등학교 (신림동),여,일반고,N,일반계,,후기,주간,19671230,37.4661018035835,126.931927855676
고등학교,사립,7010166,문일고등학교,Moonil High School,서울특별시교육청,8634,서울특별시 금천구 시흥대로47길 45,(시흥동),남,일반고,N,일반계,,후기,주간,19741227,37.4489152569278,126.898720653088
고등학교,사립,7010163,명지고등학교,Myongji High School,서울특별시교육청,3656,서울특별시 서대문구 명지2길 56,/ 명지고등학교 (홍은동),남여공학,일반고,N,일반계,,후기,주간,19480412,37.5849113531243,126.927090249447
고등학교,사립,7010160,명덕외국어고등학교,Myungduk Foreign Language High School,서울특별시교육청,7633,서울특별시 강서구 강서로47길 34-10,/ 명덕외국어고등학교 (내발산동/명덕고등학교),남여공학,특목고,N,일반계,외국어계열,전기,주간,19910911,37.5538694849081,126.8339773378
고등학교,사립,7010159,명덕여자고등학교,Myungduk Girls’ High School,서울특별시교육청,7633,서울특별시 강서구 강서로47길 34-10,(내발산동),여,일반고,N,일반계,,후기,주간,19831226,37.5538694849081,126.8339773378
고등학교,사립,7010158,명덕고등학교,Myungduk High School,서울특별시교육청,7633,서울특별시 강서구 강서로47길 34-10,(내발산동/명덕고등학교),남,일반고,N,일반계,,후기,주간,19841217,37.5538694849081,126.8339773378
고등학교,사립,7010157,마포고등학교,Mapo High School,서울특별시교육청,7576,서울특별시 강서구 화곡로 403,(등촌동/마포고등학교),남,일반고,N,일반계,,후기,주간,19530601,37.5600277060889,126.85286487714
고등학교,사립,7010156,동일여자고등학교,Dong-il Girls’ High School,서울특별시교육청,8656,서울특별시 금천구 탑골로10길 45,(시흥동/ 동일여자고등학교),여,일반고,N,일반계,,후기,주간,19721219,37.4519362557404,126.915819922214
고등학교,사립,7010155,동성고등학교,Dongsung High School,서울특별시교육청,3083,서울특별시 종로구 대학로 156,(혜화동/동성중고교),남,자율고,N,일반계,,전기,주간,19070910,37.5849699592551,127.003097645534
고등학교,사립,7010154,동북고등학교,Dongbuk High School,서울특별시교육청,5412,서울특별시 강동구 강동대로 305,(둔촌동),남,일반고,N,일반계,,후기,주간,19530604,37.5202406144077,127.139450654266
고등학교,사립,7010153,동명여자고등학교,Dongmyung Girls’ High School,서울특별시교육청,3390,서울특별시 은평구 통일로 793,(대조동/동명여자고등학교),여,일반고,N,일반계,,후기,주간,19210603,37.6144187859471,126.92282044301
고등학교,사립,7010152,동덕여자고등학교,Dongduk Girls’ High School,서울특별시교육청,6700,서울특별시 서초구 효령로2길 123-5,/ 동덕여자고등학교 (방배동),여,일반고,N,일반계,,후기,주간,19100428,37.4758460567445,126.992615816174
고등학교,사립,7010151,동국대학교사범대학부속고등학교,High School Attached to College of Education Dongguk University,서울특별시교육청,2520,서울특별시 동대문구 장안벚꽃로 201,(장안동/동국대학교사범대학부속고등학교),남,일반고,N,일반계,,후기,주간,19470624,37.5780471818476,127.075133018965
고등학교,사립,7010150,덕원예술고등학교,Deokwon Arts High School,서울특별시교육청,7640,서울특별시 강서구 강서로45길 91-44,/ 덕원예술고등학교 (내발산동),남여공학,특목고,N,일반계,예술계열,전기,주간,19911107,37.5486225773288,126.829024518952
고등학교,사립,7010149,덕원여자고등학교,Deokwon Girls’ High School,서울특별시교육청,7640,서울특별시 강서구 강서로45길 91-44,(내발산동/덕원여자고등학교),여,일반고,N,일반계,,후기,주간,19780429,37.5486225773288,126.829024518952
고등학교,사립,7010148,덕성여자고등학교,Duksung Girls’ High School,서울특별시교육청,3061,서울특별시 종로구 율곡로3길 50,/ 덕성여자고등학교 (안국동),여,일반고,N,일반계,,후기,주간,19200419,37.5777608153459,126.983558137257
고등학교,사립,7010147,대진여자고등학교,Daejin Girls’ High School,서울특별시교육청,1785,서울특별시 노원구 공릉로 438,/ 대진여자고등학교 (중계동),여,일반고,N,일반계,,후기,주간,19880212,37.6461248249441,127.06719658578
고등학교,사립,7010146,대진고등학교,Daejin High School,서울특별시교육청,1807,서울특별시 노원구 공릉로62가길 47,/ 대진고등학교 (하계동),남,일반고,N,일반계,,후기,주간,19840613,37.6378068538477,127.076090022542
고등학교,사립,7010145,대일외국어고등학교,Daeil Foreign Language High School,서울특별시교육청,2713,서울특별시 성북구 서경로 116,(정릉동/대일외국어고등학교),남여공학,특목고,N,일반계,외국어계열,전기,주간,19840304,37.6133045933527,127.014175970968
고등학교,사립,7010144,대일고등학교,Daeil High School,서울특별시교육청,7672,서울특별시 강서구 등촌로 105,(등촌동),남,일반고,N,일반계,,후기,주간,19720926,37.5394886976531,126.863403109826
고등학교,사립,7010143,대원외국어고등학교,Daewon Foreign Language High School,서울특별시교육청,4939,서울특별시 광진구 용마산로22길 26,(중곡동),남여공학,특목고,N,일반계,외국어계열,전기,주간,19831007,37.5624502219725,127.089376716312
고등학교,사립,7010142,대원여자고등학교,Daewon Girls’ High School,서울특별시교육청,4939,서울특별시 광진구 용마산로22길 26,(중곡동),여,일반고,N,일반계,,후기,주간,19821013,37.5624502219725,127.089376716312
고등학교,사립,7010141,대원고등학교,Daewon High School,서울특별시교육청,4939,서울특별시 광진구 용마산로22길 26,/ 대원고등학교 (중곡동),남,일반고,N,일반계,,후기,주간,19770520,37.5624502219725,127.089376716312
고등학교,사립,7010140,대신고등학교,Daeshin High School,서울특별시교육청,3029,서울특별시 종로구 사직로 9,(행촌동),남,일반고,N,일반계,,후기,주간,19380405,37.573123769216,126.96125454884
고등학교,사립,7010139,대성고등학교,Daesung High School,서울특별시교육청,3322,서울특별시 은평구 갈현로29길 51-24,/ 대성고등학교 (갈현동),남,일반고,N,일반계,,전기,주간,19690109,37.6222715955953,126.911258320824
고등학교,사립,7010138,대광고등학교,Daegwang High School,서울특별시교육청,2581,서울특별시 동대문구 안암로 6,/ 대광고등학교 (신설동),남,자율고,N,일반계,,전기,주간,19471125,37.5779546698355,127.025323479801
고등학교,사립,7010137,단국대학교사범대학부속고등학교,DanKook University High School,서울특별시교육청,6278,서울특별시 강남구 도곡로64길 21,(대치동),남,일반고,N,일반계,,후기,주간,19831226,37.4956174948977,127.057768228297
고등학교,사립,7010136,남강고등학교,Namkang High School,서울특별시교육청,8854,서울특별시 관악구 난곡로34길 80,(신림동),남,일반고,N,일반계,,후기,주간,19721229,37.4713756726623,126.924909105757
고등학교,사립,7010135,광영여자고등학교,Kwang-young Girls’ High School,서울특별시교육청,7909,서울특별시 양천구 남부순환로30길 17,/ 광영여자고등학교 (신월동),여,일반고,N,일반계,,후기,주간,19841217,37.5371981027922,126.823275879439
고등학교,사립,7010134,광영고등학교,Kwangyoung High School,서울특별시교육청,7909,서울특별시 양천구 남부순환로30길 17,(신월동/광영고등학교),남,일반고,N,일반계,,후기,주간,19850201,37.5371981027922,126.823275879439
고등학교,사립,7010133,광신고등학교,Kwangshin High School,서울특별시교육청,8847,서울특별시 관악구 광신길 141,(신림동/광신중고등학교),남여공학,일반고,N,일반계,,후기,주간,19870120,37.4644762024804,126.925940565455
고등학교,사립,7010132,광성고등학교,Kwangsung High School,서울특별시교육청,4097,서울특별시 마포구 신수로8길 20,(신수동),남,일반고,N,일반계,,후기,주간,18940406,37.5486975552073,126.935969575594
고등학교,사립,7010131,광문고등학교,Gwangmun High School,서울특별시교육청,5225,서울특별시 강동구 동남로 968,/ 광문고등학교 (고덕동),남여공학,일반고,N,일반계,,후기,주간,19851105,37.560461810282,127.158546302765
고등학교,사립,7010127,경희여자고등학교,Kyung Hee Girls’High School,서울특별시교육청,2447,서울특별시 동대문구 경희대로 26,/ 경희여자고등학교 (회기동),여,일반고,N,일반계,,후기,주간,19600209,37.5939491407769,127.054890960564
고등학교,사립,7010126,경희고등학교,Kyunghee High School,서울특별시교육청,2447,서울특별시 동대문구 경희대로 26,(회기동/ 경희고등학교),남,자율고,N,일반계,,전기,주간,19591212,37.5939491407769,127.054890960564
고등학교,사립,7010125,경신고등학교,Kyungshin High School,서울특별시교육청,3067,서울특별시 종로구 혜화로 74,(혜화동/경신중고등학교),남,일반고,N,일반계,,후기,주간,18850509,37.5922022663657,126.999531005507
고등학교,사립,7010124,경성고등학교,Gyeongseong High School,서울특별시교육청,3977,서울특별시 마포구 성미산로 111,/ 경성고등학교 (연남동),남,일반고,N,일반계,,후기,주간,19671229,37.563510635781,126.919166278819
고등학교,사립,7010122,경복여자고등학교,Kyungbok Girls’ High School,서울특별시교육청,7589,서울특별시 강서구 화곡로63길 40,/ 경복여자고등학교 (등촌동),여,일반고,N,일반계,,후기,주간,19931002,37.5578218303652,126.850595718037
